datetime,load_demand_MW,temperature_C,humidity_%,solar_irradiation_Wm2,population,gni_per_capita_usd,power_price_usd_per_kwh,day_of_week,hour_of_day,is_holiday,season,year,month,week_of_year,lag_1_hour_load,lag_1_day_load,moving_avg_7_day
11/25/2022 07:00,265.3819793,2.086084179,57.13930461,0,100878.1198,11426.7503,0.085862444,4,7,0,Autumn,2022,11,47,279.6598148,238.2208338,283.1228071
11/25/2022 08:00,279.8676587,-1.352158477,66.33110534,0,100166.5351,11546.48459,0.102454027,4,8,0,Autumn,2022,11,47,265.3819793,264.7813213,283.3457207
11/25/2022 09:00,235.042399,0.810490694,58.46707943,0,100620.1179,11792.51206,0.098624359,4,9,0,Autumn,2022,11,47,279.8676587,244.1955957,283.0927569
11/25/2022 10:00,242.3252639,3.859160367,60.31516697,0,99742.83059,11278.24191,0.090952291,4,10,0,Autumn,2022,11,47,235.042399,252.4800501,282.9689389
11/25/2022 11:00,231.9888792,1.173873315,58.96904213,0,100131.3205,11370.87428,0.083188886,4,11,0,Autumn,2022,11,47,242.3252639,227.09973,282.6853854
11/25/2022 12:00,214.6531936,1.571187472,55.45370648,0,100397.1575,11739.30179,0.093102539,4,12,0,Autumn,2022,11,47,231.9888792,261.744374,282.5116817
11/25/2022 13:00,256.937985,2.238513108,68.98425117,0,100748.8788,11231.15414,0.087050416,4,13,0,Autumn,2022,11,47,214.6531936,228.2472141,282.6934984
11/25/2022 14:00,249.587922,3.629319157,61.37574232,0,100613.7944,11450.30371,0.094370024,4,14,0,Autumn,2022,11,47,256.937985,177.4361016,282.9003595
11/25/2022 15:00,289.0750108,-2.022453526,66.57224512,0,99440.36635,11293.5429,0.091147513,4,15,0,Autumn,2022,11,47,249.587922,234.9409268,283.1555624
11/25/2022 16:00,259.3673286,2.457044002,66.35920944,0,100575.9262,11691.94079,0.082019808,4,16,0,Autumn,2022,11,47,289.0750108,260.9976427,283.1597294
11/25/2022 17:00,268.3806251,0.75171762,56.29595216,0,100843.0001,11182.24003,0.084100187,4,17,0,Autumn,2022,11,47,259.3673286,272.5147775,282.9961991
11/25/2022 18:00,274.016863,1.621271689,67.21628947,0,99712.55276,11405.77095,0.086189115,4,18,0,Autumn,2022,11,47,268.3806251,272.798298,282.9652885
11/25/2022 19:00,289.8664087,3.407896238,63.65272445,0,99552.76651,11209.80736,0.098204494,4,19,0,Autumn,2022,11,47,274.016863,264.9927515,283.02618
11/25/2022 20:00,338.0720122,-1.100377405,55.93114391,0,99987.78269,11125.88818,0.086750332,4,20,0,Autumn,2022,11,47,289.8664087,331.308756,283.412014
11/25/2022 21:00,304.6970735,-0.737292985,63.37990739,0,100089.7489,11039.57909,0.07863124,4,21,0,Autumn,2022,11,47,338.0720122,351.6930805,283.3449416
11/25/2022 22:00,334.3369631,-2.582864021,56.02081381,0,99824.96542,11386.26599,0.088992044,4,22,0,Autumn,2022,11,47,304.6970735,304.9698398,283.478694
11/25/2022 23:00,320.7001125,0.189678015,69.16794507,0,99406.63259,11515.92993,0.088693232,4,23,0,Autumn,2022,11,47,334.3369631,349.6637798,283.4785204
11/26/2022 00:00,306.4063169,4.160338344,65.68244485,0,100736.203,11436.96234,0.097949055,5,0,1,Autumn,2022,11,47,320.7001125,344.1594777,283.3366134
11/26/2022 01:00,337.0597362,1.258299279,61.25776831,0,99570.01965,11480.21991,0.097572824,5,1,1,Autumn,2022,11,47,306.4063169,306.8456053,283.3604901
11/26/2022 02:00,291.3985061,-1.180776136,67.93752921,0,99746.53621,11346.41765,0.083456188,5,2,1,Autumn,2022,11,47,337.0597362,334.7645018,283.2638844
11/26/2022 03:00,324.4507043,0.528116166,53.7035729,0,100054.5627,11630.17397,0.091967094,5,3,1,Autumn,2022,11,47,291.3985061,378.0272374,283.3856592
11/26/2022 04:00,297.7911328,-1.476249751,57.86680462,0,99263.75995,11578.85802,0.09395875,5,4,1,Autumn,2022,11,47,324.4507043,280.2307669,283.1506634
11/26/2022 05:00,286.6354786,-0.750898548,60.35141251,0,99225.55295,11458.40352,0.08939424,5,5,1,Autumn,2022,11,47,297.7911328,321.659073,283.1414226
11/26/2022 06:00,276.7806641,2.277111476,72.79193453,0,99784.15715,11474.38537,0.090880393,5,6,1,Autumn,2022,11,47,286.6354786,279.6598148,283.0259092
11/26/2022 07:00,270.210958,-0.848272997,56.26109662,0,100412.8151,11340.14281,0.095528014,5,7,1,Autumn,2022,11,47,276.7806641,265.3819793,283.0943209
11/26/2022 08:00,256.8388841,3.724742266,53.07698141,0,100094.0018,11822.38366,0.091463699,5,8,1,Autumn,2022,11,47,270.210958,279.8676587,283.0841807
11/26/2022 09:00,259.4979769,1.357233074,54.39158355,0,98970.30202,11594.94014,0.093352403,5,9,1,Autumn,2022,11,47,256.8388841,235.042399,283.0353177
11/26/2022 10:00,237.8322469,1.670663064,66.14459047,0,100694.7418,11412.73642,0.097034451,5,10,1,Autumn,2022,11,47,259.4979769,242.3252639,283.0961863
11/26/2022 11:00,290.6607082,0.94272772,58.64254977,0,100398.7047,11398.7731,0.087767149,5,11,1,Autumn,2022,11,47,237.8322469,231.9888792,283.3395343
11/26/2022 12:00,211.2537965,3.045169333,60.8180778,0,100095.5069,11355.35737,0.093980624,5,12,1,Autumn,2022,11,47,290.6607082,214.6531936,283.1248711
11/26/2022 13:00,211.1027176,3.065793431,65.42767433,0,100082.097,11373.5641,0.087777896,5,13,1,Autumn,2022,11,47,211.2537965,256.937985,283.0445497
11/26/2022 14:00,231.8277229,2.169582359,60.82308798,0,100336.7081,11482.57807,0.095367672,5,14,1,Autumn,2022,11,47,211.1027176,249.587922,283.1549834
11/26/2022 15:00,229.8792654,2.629051867,62.63424414,0,101163.1594,11091.96405,0.086893032,5,15,1,Autumn,2022,11,47,231.8277229,289.0750108,282.937492
11/26/2022 16:00,280.2395146,1.075294316,64.28958686,0,100440.2621,11383.47678,0.092172584,5,16,1,Autumn,2022,11,47,229.8792654,259.3673286,283.1484297
11/26/2022 17:00,305.4961843,2.583879669,59.46012916,0,100148.0838,11407.07921,0.088860365,5,17,1,Autumn,2022,11,47,280.2395146,268.3806251,283.4068944
11/26/2022 18:00,274.1533397,0.823718105,60.78192582,0,99386.44949,11431.63597,0.092935145,5,18,1,Autumn,2022,11,47,305.4961843,274.016863,283.409824
11/26/2022 19:00,305.1434505,1.5039369,62.82328813,0,100082.2595,11468.22069,0.085776081,5,19,1,Autumn,2022,11,47,274.1533397,289.8664087,283.6657657
11/26/2022 20:00,313.8844778,0.950186157,65.95440749,0,100386.6561,11439.67446,0.088612214,5,20,1,Autumn,2022,11,47,305.1434505,338.0720122,283.7026614
11/26/2022 21:00,309.2422612,0.585036577,57.6516648,0,99942.40794,11514.31816,0.089736816,5,21,1,Autumn,2022,11,47,313.8844778,304.6970735,283.8867182
11/26/2022 22:00,341.762839,0.12125006,46.51063151,0,99738.60725,11406.30473,0.084627441,5,22,1,Autumn,2022,11,47,309.2422612,334.3369631,283.9051697
11/26/2022 23:00,346.6028321,2.434853863,65.01142687,0,100276.8229,11630.89892,0.086961898,5,23,1,Autumn,2022,11,47,341.762839,320.7001125,283.926825
11/27/2022 00:00,298.7802484,4.334682128,66.72650727,0,99505.97122,11579.13092,0.081801871,6,0,1,Autumn,2022,11,47,346.6028321,306.4063169,283.7501501
11/27/2022 01:00,307.7930098,4.055674246,63.08809849,0,100433.9818,11896.75229,0.091885851,6,1,1,Autumn,2022,11,47,298.7802484,337.0597362,283.7689718
11/27/2022 02:00,318.0309959,-0.799660369,63.42939377,0,99782.21828,11587.9127,0.093971029,6,2,1,Autumn,2022,11,47,307.7930098,291.3985061,283.6584133
11/27/2022 03:00,313.3054944,4.291876405,59.26637821,0,98938.76848,11298.53165,0.083043042,6,3,1,Autumn,2022,11,47,318.0309959,324.4507043,284.0669112
11/27/2022 04:00,307.7219731,1.077153299,64.58884479,0,99772.62302,11416.20781,0.084144358,6,4,1,Autumn,2022,11,47,313.3054944,297.7911328,284.0660641
11/27/2022 05:00,276.1140545,2.914936333,66.35376178,0,99971.43763,11346.1032,0.085205942,6,5,1,Autumn,2022,11,47,307.7219731,286.6354786,283.7932161
11/27/2022 06:00,260.4404369,-0.098960362,62.37040939,0,100276.2469,11449.15776,0.083633189,6,6,1,Autumn,2022,11,47,276.1140545,276.7806641,283.6327115
11/27/2022 07:00,258.468422,1.99743013,74.54416933,0,100218.5256,11667.13732,0.091996778,6,7,1,Autumn,2022,11,47,260.4404369,270.210958,283.6602573
11/27/2022 08:00,236.542415,2.340916668,54.26922224,0,99354.77472,11382.7945,0.086540881,6,8,1,Autumn,2022,11,47,258.468422,256.8388841,283.6669062
11/27/2022 09:00,269.0575655,-1.255739281,62.90273603,0,100061.047,11333.86186,0.09125099,6,9,1,Autumn,2022,11,47,236.542415,259.4979769,283.4927074
11/27/2022 10:00,262.1070417,2.930004635,56.21616287,0,99732.99748,11550.82216,0.086262414,6,10,1,Autumn,2022,11,47,269.0575655,237.8322469,283.6881796
11/27/2022 11:00,246.1673581,4.405340318,66.4871573,0,99819.88937,11284.51243,0.088298074,6,11,1,Autumn,2022,11,47,262.1070417,290.6607082,283.7797591
11/27/2022 12:00,254.8208223,1.364174411,54.18055054,0,99500.88395,11272.69947,0.095192461,6,12,1,Autumn,2022,11,47,246.1673581,211.2537965,283.9550668
11/27/2022 13:00,228.7203016,4.433806564,55.41831997,0,99974.5465,11523.9596,0.084222515,6,13,1,Autumn,2022,11,47,254.8208223,211.1027176,284.0522515
11/27/2022 14:00,230.9156676,1.334083316,58.92199298,0,101566.2173,11089.25443,0.087190731,6,14,1,Autumn,2022,11,47,228.7203016,231.8277229,284.2789942
11/27/2022 15:00,255.3625893,3.412639365,63.41708853,0,100928.2212,11351.0203,0.092088318,6,15,1,Autumn,2022,11,47,230.9156676,229.8792654,284.4174647
11/27/2022 16:00,271.417443,-2.723669629,59.11057074,0,99500.64716,11618.73205,0.088407404,6,16,1,Autumn,2022,11,47,255.3625893,280.2395146,284.5151349
11/27/2022 17:00,279.814994,6.551025861,59.16072137,0,100032.9722,11080.84451,0.090943274,6,17,1,Autumn,2022,11,47,271.417443,305.4961843,284.6817169
11/27/2022 18:00,289.8520151,4.704386793,61.18347541,0,99843.0072,11095.3932,0.090008682,6,18,1,Autumn,2022,11,47,279.814994,274.1533397,285.0197957
11/27/2022 19:00,302.2685259,1.144219294,60.87672688,0,100071.0133,11160.76733,0.082466333,6,19,1,Autumn,2022,11,47,289.8520151,305.1434505,285.0292039
11/27/2022 20:00,322.4872257,-2.230707751,69.52517462,0,100458.1546,10901.3304,0.096995414,6,20,1,Autumn,2022,11,47,302.2685259,313.8844778,285.1159538
11/27/2022 21:00,338.6593458,2.289527039,65.51748328,0,99935.33877,11826.89788,0.089503318,6,21,1,Autumn,2022,11,47,322.4872257,309.2422612,285.075604
11/27/2022 22:00,319.8991587,-1.174380792,60.46504398,0,99643.88446,11471.66154,0.097973868,6,22,1,Autumn,2022,11,47,338.6593458,341.762839,285.0498568
11/27/2022 23:00,340.3603572,2.603177378,72.57298724,0,100578.242,11313.47357,0.091690391,6,23,1,Autumn,2022,11,47,319.8991587,346.6028321,285.3416126
11/28/2022 00:00,289.5080537,2.753053865,65.0170682,0,99382.98387,11203.96386,0.096583305,0,0,0,Autumn,2022,11,48,340.3603572,298.7802484,284.9324023
11/28/2022 01:00,297.8327556,0.047116089,57.71395205,0,100094.6519,11902.23764,0.095111382,0,1,0,Autumn,2022,11,48,289.5080537,307.7930098,284.5885467
11/28/2022 02:00,319.2148949,4.171856474,63.84133102,0,99256.94848,11592.99862,0.09614441,0,2,0,Autumn,2022,11,48,297.8327556,318.0309959,284.7157726
11/28/2022 03:00,304.8163018,3.541071833,65.23632505,0,99486.96342,11436.31752,0.088886073,0,3,0,Autumn,2022,11,48,319.2148949,313.3054944,284.5926792
11/28/2022 04:00,344.2632203,3.881569102,59.12063873,0,100372.3944,11705.89866,0.098935597,0,4,0,Autumn,2022,11,48,304.8163018,307.7219731,284.6368285
11/28/2022 05:00,290.8046722,1.947637834,57.29621777,0,99660.30428,11539.74683,0.087640016,0,5,0,Autumn,2022,11,48,344.2632203,276.1140545,284.4231033
11/28/2022 06:00,288.0844549,-0.901125707,62.99105777,0,99061.71915,11361.59891,0.091813442,0,6,0,Autumn,2022,11,48,290.8046722,260.4404369,284.2853293
11/28/2022 07:00,274.9903256,3.885666971,60.75765347,0,99638.65477,11340.71236,0.094315656,0,7,0,Autumn,2022,11,48,288.0844549,258.468422,284.2733993
11/28/2022 08:00,226.5972623,1.389179629,69.95440177,0,99585.11451,11343.915,0.105861234,0,8,0,Autumn,2022,11,48,274.9903256,236.542415,284.0826387
11/28/2022 09:00,250.1409992,-0.849637859,66.26454145,0,99368.81711,11258.79024,0.09546966,0,9,0,Autumn,2022,11,48,226.5972623,269.0575655,284.168899
11/28/2022 10:00,241.8726703,4.634001159,59.35488595,0,100275.0434,11684.30992,0.087369593,0,10,0,Autumn,2022,11,48,250.1409992,262.1070417,284.2619544
11/28/2022 11:00,266.6604681,6.128737468,64.68845288,0,99226.59366,11358.39857,0.091346786,0,11,0,Autumn,2022,11,48,241.8726703,246.1673581,284.6072806
11/28/2022 12:00,219.1829606,1.847426169,68.89440304,0,99706.03126,11732.63176,0.083268462,0,12,0,Autumn,2022,11,48,266.6604681,254.8208223,284.4714968
11/28/2022 13:00,250.5972806,6.248164736,55.5897401,0,100066.7039,11296.25758,0.097349609,0,13,0,Autumn,2022,11,48,219.1829606,228.7203016,284.5719185
11/28/2022 14:00,252.1171802,2.112551884,57.44487112,0,99828.60505,11342.19084,0.074366094,0,14,0,Autumn,2022,11,48,250.5972806,230.9156676,284.6888608
11/28/2022 15:00,229.567305,1.169010619,62.50291924,0,99797.90469,11371.51194,0.089137586,0,15,0,Autumn,2022,11,48,252.1171802,255.3625893,284.6112882
11/28/2022 16:00,209.5847862,0.669005519,62.73677216,0,99638.64693,11282.17955,0.100978496,0,16,0,Autumn,2022,11,48,229.567305,271.417443,284.2005404
11/28/2022 17:00,271.6938848,5.204087243,62.2977748,0,99390.60669,11344.70931,0.093798915,0,17,0,Autumn,2022,11,48,209.5847862,279.814994,284.126714
11/28/2022 18:00,306.8341578,0.369634664,61.00487643,0,99681.61958,11572.10999,0.092448895,0,18,0,Autumn,2022,11,48,271.6938848,289.8520151,284.5199141
11/28/2022 19:00,302.5691307,3.400461047,60.92846071,0,100328.7797,11702.39342,0.084040961,0,19,0,Autumn,2022,11,48,306.8341578,302.2685259,284.2537943
11/28/2022 20:00,324.3442363,0.811594757,64.48005301,0,99782.97742,11521.80799,0.096654197,0,20,0,Autumn,2022,11,48,302.5691307,322.4872257,284.2249221
11/28/2022 21:00,302.7278202,1.009308902,68.22847509,0,100083.4604,11223.85836,0.085427908,0,21,0,Autumn,2022,11,48,324.3442363,338.6593458,284.191418
11/28/2022 22:00,342.6549169,3.990421815,60.15399868,0,100558.559,11342.09426,0.085469296,0,22,0,Autumn,2022,11,48,302.7278202,319.8991587,284.2960994
11/28/2022 23:00,290.4356075,1.169848734,74.75075905,0,100299.9021,11346.27078,0.096645434,0,23,0,Autumn,2022,11,48,342.6549169,340.3603572,284.0805229
11/29/2022 00:00,340.3865201,1.339175131,72.82933272,0,99361.86007,11816.68555,0.085261735,1,0,0,Autumn,2022,11,48,290.4356075,289.5080537,284.2555833
11/29/2022 01:00,296.4240626,4.414375284,69.67215368,0,100223.9799,11673.69545,0.082682621,1,1,0,Autumn,2022,11,48,340.3865201,297.8327556,284.0841433
11/29/2022 02:00,338.0799202,5.343560476,66.13829221,0,100523.8348,11719.42654,0.085179757,1,2,0,Autumn,2022,11,48,296.4240626,319.2148949,284.2900014
11/29/2022 03:00,303.9664031,3.438145496,73.06581607,0,99708.90037,11334.79415,0.090945885,1,3,0,Autumn,2022,11,48,338.0799202,304.8163018,284.0951298
11/29/2022 04:00,323.8905206,0.839226338,61.57529871,0,99207.18793,11221.89382,0.087487649,1,4,0,Autumn,2022,11,48,303.9664031,344.2632203,284.3928115
11/29/2022 05:00,295.0587851,1.127548891,58.86285348,0,99779.65221,11591.25985,0.099083504,1,5,0,Autumn,2022,11,48,323.8905206,290.8046722,284.4650028
11/29/2022 06:00,305.0014689,2.308596417,60.39601524,0,100094.0279,11384.54191,0.090170981,1,6,0,Autumn,2022,11,48,295.0587851,288.0844549,284.7065066
11/29/2022 07:00,279.754824,2.790626013,58.01116152,0,100296.204,11534.90155,0.083799086,1,7,0,Autumn,2022,11,48,305.0014689,274.9903256,284.559589
11/29/2022 08:00,257.7768927,0.173034069,63.63488215,0,99739.62685,11559.07803,0.080660014,1,8,0,Autumn,2022,11,48,279.754824,226.5972623,284.4415002
11/29/2022 09:00,270.7888261,3.594841769,64.52502786,0,98982.25577,11397.5619,0.094502373,1,9,0,Autumn,2022,11,48,257.7768927,250.1409992,284.5249087
11/29/2022 10:00,247.603498,2.319792549,64.03007473,0,99361.79579,11677.40656,0.091501244,1,10,0,Autumn,2022,11,48,270.7888261,241.8726703,284.4542815
11/29/2022 11:00,266.9461464,-1.282650748,62.96371878,0,100179.9605,11184.50448,0.093041889,1,11,0,Autumn,2022,11,48,247.603498,266.6604681,284.6513279
11/29/2022 12:00,230.3746204,0.290912925,63.69164818,0,100995.3373,11498.46369,0.087865319,1,12,0,Autumn,2022,11,48,266.9461464,219.1829606,284.653218
11/29/2022 13:00,226.5629485,1.140508542,71.70749458,0,99989.02679,11612.28242,0.090770996,1,13,0,Autumn,2022,11,48,230.3746204,250.5972806,284.6367738
11/29/2022 14:00,219.899041,2.003050512,66.12613487,0,100656.4386,11817.03767,0.095953228,1,14,0,Autumn,2022,11,48,226.5629485,252.1171802,284.581328
11/29/2022 15:00,236.1839725,5.927323481,67.63841952,0,99471.52242,11503.54727,0.090027657,1,15,0,Autumn,2022,11,48,219.899041,229.567305,284.4349922
11/29/2022 16:00,252.3478599,2.625108502,63.97982522,0,99676.1806,11728.07015,0.084263525,1,16,0,Autumn,2022,11,48,236.1839725,209.5847862,284.2959066
11/29/2022 17:00,256.989803,0.46722211,54.94793204,0,98829.85777,11714.93642,0.093613888,1,17,0,Autumn,2022,11,48,252.3478599,271.6938848,284.1498828
11/29/2022 18:00,297.8840564,2.590027498,53.95646318,0,100184.8237,11943.9447,0.088255236,1,18,0,Autumn,2022,11,48,256.989803,306.8341578,284.3020532
11/29/2022 19:00,266.5110901,1.444590395,73.43992549,0,99553.18764,11541.33133,0.094830981,1,19,0,Autumn,2022,11,48,297.8840564,302.5691307,284.2157652
11/29/2022 20:00,290.9652507,2.798282369,60.36676416,0,100299.5505,11887.0003,0.090127359,1,20,0,Autumn,2022,11,48,266.5110901,324.3442363,283.8461148
11/29/2022 21:00,276.3727994,3.309901264,59.94211882,0,99748.84195,11638.59742,0.094309083,1,21,0,Autumn,2022,11,48,290.9652507,302.7278202,283.6363349
11/29/2022 22:00,312.5019886,4.567227184,64.25419174,0,101010.9065,11169.75686,0.092535105,1,22,0,Autumn,2022,11,48,276.3727994,342.6549169,283.3822281
11/29/2022 23:00,353.9612542,2.100192898,65.77789043,0,100896.6008,11482.33145,0.096490094,1,23,0,Autumn,2022,11,48,312.5019886,290.4356075,283.5652375
11/30/2022 00:00,322.4640015,5.647856897,66.87343959,0,98848.31463,11308.01874,0.094810376,2,0,0,Autumn,2022,11,48,353.9612542,340.3865201,283.5609106
11/30/2022 01:00,311.8947519,4.185981167,72.36122157,0,100295.6054,11797.3804,0.083475958,2,1,0,Autumn,2022,11,48,322.4640015,296.4240626,283.3993045
11/30/2022 02:00,307.5668865,0.955056753,70.99281081,0,99628.35092,11525.04455,0.08063184,2,2,0,Autumn,2022,11,48,311.8947519,338.0799202,283.1048272
11/30/2022 03:00,327.9274261,6.789647174,59.43446278,0,100323.4433,11227.4181,0.08961523,2,3,0,Autumn,2022,11,48,307.5668865,303.9664031,283.1209767
11/30/2022 04:00,331.5633054,3.023924869,68.33280177,0,99328.12669,11667.88332,0.093009111,2,4,0,Autumn,2022,11,48,327.9274261,323.8905206,283.3231265
11/30/2022 05:00,312.3001692,0.699686834,61.56867431,0,100720.6169,11755.639,0.086373298,2,5,0,Autumn,2022,11,48,331.5633054,295.0587851,283.1361152
11/30/2022 06:00,257.5281918,5.675761945,62.80158518,0,100515.3461,11410.69432,0.092228292,2,6,0,Autumn,2022,11,48,312.3001692,305.0014689,282.9628702
11/30/2022 07:00,300.7922621,6.525491013,58.01918287,0,99293.12386,11401.92104,0.09201762,2,7,0,Autumn,2022,11,48,257.5281918,279.754824,283.1684045
11/30/2022 08:00,279.9927522,2.303885315,55.02376463,0,99909.34469,11531.66265,0.089635071,2,8,0,Autumn,2022,11,48,300.7922621,257.7768927,283.2158629
11/30/2022 09:00,255.7592106,1.362635321,63.33132034,0,100081.198,11129.19315,0.086826789,2,9,0,Autumn,2022,11,48,279.9927522,270.7888261,283.3974882
11/30/2022 10:00,217.4535658,2.025185927,58.70921932,0,100359.6591,11633.27297,0.084903125,2,10,0,Autumn,2022,11,48,255.7592106,247.603498,283.1701376
11/30/2022 11:00,215.0923912,3.799399297,68.12819729,0,99994.02594,11829.59139,0.102395869,2,11,0,Autumn,2022,11,48,217.4535658,266.9461464,283.1721072
11/30/2022 12:00,218.4947561,4.925649152,62.08373768,0,100393.1861,11361.19035,0.079396375,2,12,0,Autumn,2022,11,48,215.0923912,230.3746204,282.9881261
11/30/2022 13:00,223.2291087,3.510910504,65.03208,0,99964.617,11859.94089,0.083805787,2,13,0,Autumn,2022,11,48,218.4947561,226.5629485,282.7291027
11/30/2022 14:00,240.736221,2.573382259,70.32675767,0,100305.8861,11690.29399,0.103002303,2,14,0,Autumn,2022,11,48,223.2291087,219.899041,282.8313912
11/30/2022 15:00,195.9376903,5.365959383,56.06265299,0,99316.06743,11475.92448,0.084834903,2,15,0,Autumn,2022,11,48,240.736221,236.1839725,282.4982491
11/30/2022 16:00,232.2499471,1.744262896,59.86604196,0,99987.00423,11618.29621,0.087186796,2,16,0,Autumn,2022,11,48,195.9376903,252.3478599,282.3168585
11/30/2022 17:00,265.3597592,4.431774519,64.39354702,0,100575.0613,11810.86677,0.093400371,2,17,0,Autumn,2022,11,48,232.2499471,256.989803,282.1807261
11/30/2022 18:00,301.0911075,1.793810246,65.05175298,0,100705.5437,11519.69269,0.092405352,2,18,0,Autumn,2022,11,48,265.3597592,297.8840564,282.2242794
11/30/2022 19:00,287.7282617,3.231981758,69.00661641,0,100086.5198,11569.84332,0.092215311,2,19,0,Autumn,2022,11,48,301.0911075,266.5110901,282.1693164
11/30/2022 20:00,309.4650351,2.142810713,67.82489455,0,99950.43244,11384.23364,0.097476999,2,20,0,Autumn,2022,11,48,287.7282617,290.9652507,282.0006538
11/30/2022 21:00,339.2680916,2.258231477,63.97379703,0,100684.0172,11467.35377,0.08520976,2,21,0,Autumn,2022,11,48,309.4650351,276.3727994,282.0968214
11/30/2022 22:00,308.6721217,1.615162807,65.00615225,0,99949.53581,11631.48907,0.090874788,2,22,0,Autumn,2022,11,48,339.2680916,312.5019886,282.077734
11/30/2022 23:00,311.1042615,5.059643905,65.14450836,0,100572.2636,11455.25884,0.089731516,2,23,0,Autumn,2022,11,48,308.6721217,353.9612542,282.0846308
12/1/2022 00:00,311.4763542,1.127514671,56.59982332,0,99946.67834,11405.5369,0.095604854,3,0,0,Winter,2022,12,48,311.1042615,322.4640015,281.8178115
12/1/2022 01:00,324.349163,1.112902243,63.16650776,0,100019.9993,11736.42176,0.100518758,3,1,0,Winter,2022,12,48,311.4763542,311.8947519,281.5973829
12/1/2022 02:00,314.1301105,6.835353879,65.19075123,0,99447.64081,11602.72514,0.102801705,3,2,0,Winter,2022,12,48,324.349163,307.5668865,281.4925653
12/1/2022 03:00,350.984705,4.549061877,66.24113944,0,99375.35872,11410.20183,0.102924426,3,3,0,Winter,2022,12,48,314.1301105,327.9274261,281.8657844
12/1/2022 04:00,310.9792384,-2.17686065,59.32656794,0,100489.0647,11856.78504,0.105347181,3,4,0,Winter,2022,12,48,350.984705,331.5633054,281.946582
12/1/2022 05:00,309.8707446,1.462849269,57.60439558,0,100861.4095,11928.94778,0.099799939,3,5,0,Winter,2022,12,48,310.9792384,312.3001692,281.870431
12/1/2022 06:00,263.560556,-1.030611928,62.77572218,0,100052.8563,11709.14449,0.094963161,3,6,0,Winter,2022,12,48,309.8707446,257.5281918,281.6984432
12/1/2022 07:00,264.2861092,0.691985361,73.7852157,0,99916.90425,11267.29312,0.093079608,3,7,0,Winter,2022,12,48,263.560556,300.7922621,281.8535936
12/1/2022 08:00,249.0573954,-3.683662585,59.85214758,0,100511.3208,11587.63149,0.097692944,3,8,0,Winter,2022,12,48,264.2861092,279.9927522,281.7599988
12/1/2022 09:00,248.6799666,2.319387592,69.81802638,0,100168.6825,11623.94854,0.093236688,3,9,0,Winter,2022,12,48,249.0573954,255.7592106,281.7866915
12/1/2022 10:00,242.9305183,0.309483109,71.87208336,0,98800.83871,11189.23186,0.09644647,3,10,0,Winter,2022,12,48,248.6799666,217.4535658,281.729849
12/1/2022 11:00,226.7313203,2.713177261,64.17571778,0,100496.8362,11744.63843,0.094090912,3,11,0,Winter,2022,12,48,242.9305183,215.0923912,281.7276561
12/1/2022 12:00,227.3396692,-0.65687577,60.54914547,0,99331.54787,11548.05643,0.096725923,3,12,0,Winter,2022,12,48,226.7313203,218.4947561,281.5228662
12/1/2022 13:00,255.7036935,2.759190454,66.51248296,0,99994.13983,11730.73934,0.108917229,3,13,0,Winter,2022,12,48,227.3396692,223.2291087,281.6862976
12/1/2022 14:00,219.7722881,1.763534191,64.92333661,0,99779.25679,11445.11744,0.099383275,3,14,0,Winter,2022,12,48,255.7036935,240.736221,281.9382988
12/1/2022 15:00,263.9550586,5.597272678,59.65286524,0,99679.67071,11603.06859,0.107861431,3,15,0,Winter,2022,12,48,219.7722881,195.9376903,282.1110019
12/1/2022 16:00,265.3253834,5.416080471,60.65437101,0,100023.4688,11612.60642,0.102088373,3,16,0,Winter,2022,12,48,263.9550586,232.2499471,282.1367623
12/1/2022 17:00,284.2507079,4.164057954,66.21628441,0,100446.8138,11543.942,0.096887876,3,17,0,Winter,2022,12,48,265.3253834,265.3597592,282.206619
12/1/2022 18:00,274.1415622,1.940139186,68.61558719,0,100015.6606,11604.50111,0.099383522,3,18,0,Winter,2022,12,48,284.2507079,301.0911075,282.2146146
12/1/2022 19:00,318.185723,6.564127538,62.33443414,0,100704.9474,11478.80287,0.09174659,3,19,0,Winter,2022,12,48,274.1415622,287.7282617,282.5312395
12/1/2022 20:00,292.9155264,-0.512703808,63.60271732,0,100767.0004,11269.61676,0.098344502,3,20,0,Winter,2022,12,48,318.185723,309.4650351,282.3027083
12/1/2022 21:00,325.0791716,-0.213750512,67.291578,0,100762.4355,11097.887,0.093445821,3,21,0,Winter,2022,12,48,292.9155264,339.2680916,282.1442922
12/1/2022 22:00,335.5404169,2.425800548,63.08595072,0,99972.07629,11382.75462,0.102992762,3,22,0,Winter,2022,12,48,325.0791716,308.6721217,282.3262599
12/1/2022 23:00,336.2402095,7.101442965,62.45175028,0,99760.89107,11664.38717,0.097825544,3,23,0,Winter,2022,12,48,335.5404169,311.1042615,282.2463577
12/2/2022 00:00,353.5410089,2.414314585,60.62680408,0,99983.15124,11313.49754,0.098481939,4,0,0,Winter,2022,12,48,336.2402095,311.4763542,282.3022002
12/2/2022 01:00,353.458002,2.452501912,60.54008506,0,100562.6611,11733.4272,0.097910327,4,1,0,Winter,2022,12,48,353.5410089,324.349163,282.5796549
12/2/2022 02:00,333.6227101,-0.064828314,77.74792197,0,100532.6817,11799.50333,0.104491969,4,2,0,Winter,2022,12,48,353.458002,314.1301105,282.5728585
